doen	beschikken	1937	1
doen	beseffen	1880	1
doen	bestaan	1973	1
doen	bestaan	1980	1
doen	betwijfelen	1912	1
doen	beven	1960	1
doen	bidden	1837	1
doen	binnen_rukken	1880	1
doen	blijken	1895	1
doen	blijven	1875	1
doen	blijven	1917	1
doen	blozen	1837	1
doen	breken	1993	1
doen	brengen	1917	1
doen	brengen	1925	1
doen	constateren	1890	1
doen	dalen	1951	1
doen	daveren	1922	1
doen	delen	1940	1
doen	denken	1857	2
doen	denken	1874	2
doen	denken	1875	1
doen	denken	1891	1
doen	denken	1894	1
doen	denken	1895	1
doen	denken	1905	1
doen	denken	1910	1
doen	denken	1917	1
doen	denken	1918	1
doen	denken	1922	1
doen	denken	1926	1
doen	denken	1936	1
doen	denken	1937	3
doen	denken	1945	1
doen	denken	1954	1
doen	denken	1957	1
doen	denken	1961	2
doen	denken	1965	1
doen	denken	1971	3
doen	denken	1977	1
doen	denken	1982	2
doen	denken	1991	2
doen	denken	1992	1
doen	denken	1995	1
doen	dood_lopen	1919	1
doen	door_dringen	1952	1
doen	dooreen_rinkelen	1919	1
doen	draaien	1898	1
doen	dringen	1925	1
doen	drinken	1837	1
doen	dromen	1892	1
doen	dromen	1919	1
doen	duizelen	1937	1
doen	dwalen	1846	1
doen	eerbiedigen	1898	1
doen	gaan	1890	1
doen	gelden	1869	1
doen	gelden	1880	2
doen	gelden	1895	1
doen	gelden	1902	1
doen	gelden	1951	1
doen	gelden	1985	1
doen	geloven	1981	1
doen	geven	1880	1
doen	geven	1895	1
doen	gevoelen	1839	1
doen	gevoelen	1892	1
doen	gevoelen	1902	1
doen	gevoelen	1919	1
doen	gevoelen	1953	1
doen	gevoelen	1959	1
doen	glimlachen	1910	1
doen	glippen	1910	1
doen	glitteren	1910	1
doen	grijpen	1895	1
doen	grijpen	1953	1
doen	handelen	1926	1
doen	handelen	1980	1
doen	haten	1930	1
doen	heffen	1922	1
doen	herleven	1937	1
doen	hoesten	1924	1
doen	hopen	1934	1
doen	horen	1837	1
doen	horen	1847	1
doen	horen	1860	1
doen	huiveren	1841	1
doen	huldigen	1875	1
doen	in_houden	1895	1
doen	in_slaan	1837	1
doen	in_storten	1895	1
doen	in_zien	1880	1
doen	ineen_storten	1926	1
doen	kennen	1869	1
doen	kennen	1874	2
doen	kennen	1909	2
doen	kennen	1925	1
doen	kennen	1933	1
doen	kennen	1952	1
doen	kennis_maken	1909	1
doen	klassificeeren	1895	1
doen	klinken	1869	1
doen	klinken	1964	1
doen	koesteren	1840	1
doen	komen	1875	1
doen	komen	1890	1
doen	komen	1895	1
doen	komen	1949	1
doen	leggen	1922	1
doen	leiden	1954	1
doen	leven	1837	1
doen	leven	1963	1
doen	lezen	1874	1
doen	lief_hebben	1892	1
doen	liggen	1937	1
doen	lijden	1924	1
doen	lijden	1940	1
doen	lijken	1964	2
doen	los_breken	1930	1
doen	luisteren	1894	1
doen	luisteren	1971	1
doen	maken	1890	1
doen	mijmeren	1903	1
doen	minachten	1837	1
doen	mompelen	1895	1
doen	neer_zetten	1895	1
