verb1,year,frequency
af_wijken,1975,1
af_wijken,1979,1
af_wijken,1980,1
af_wijken,1985,1
af_wijken,1988,2
af_wijken,1991,1
af_wijken,1994,2
af_wijken,1999,1
af_wijzen,1837,1
af_wijzen,1958,1
af_wijzen,1965,1
af_wijzen,1992,1
af_wijzen,1994,1
af_wijzen,1999,1
af_willen,1997,1
af_wimpelen,1978,1
af_wisselen,1934,1
af_wisselen,1959,2
af_wisselen,1980,1
af_wisselen,1992,1
af_wissen,1919,1
af_zakken,1949,1
af_zeggen,1971,1
af_zenden,1924,1
af_zetten,1925,1
af_zetten,1964,1
af_zetten,1980,1
af_zetten,1984,1
af_zetten,1999,1
af_zien,1930,1
af_zien,1931,1
af_zien,1946,1
af_zien,1978,1
af_zien,1979,1
af_zien,1981,1
af_zijn,1842,1
af_zijn,1895,1
af_zijn,1922,1
af_zijn,1926,2
af_zijn,1937,1
af_zijn,1949,2
af_zijn,1971,1
af_zijn,1975,1
af_zoeten,1910,1
af_zonderen,1905,1
af_zonderen,1940,1
af_zonderen,1945,1
af_zonderen,1946,1
af_zonderen,1953,1
afficheren,1999,1
affronteren,1949,2
ageren,1894,1
ageren,1953,1
ageren,1960,1
ambiëren,1940,1
ambiëren,1992,1
amuseren,1891,1
amuseren,1951,2
amuseren,1975,1
analyseren,1912,1
analyseren,1982,1
analyseren,1991,1
anatomiseren,1891,1
ankeren,1922,1
annuleren,1958,1
antwoorden,1837,9
antwoorden,1839,1
antwoorden,1840,1
antwoorden,1841,5
antwoorden,1842,3
antwoorden,1847,3
antwoorden,1857,1
antwoorden,1860,12
antwoorden,1880,2
antwoorden,1890,1
antwoorden,1891,1
antwoorden,1892,1
antwoorden,1895,20
antwoorden,1896,1
antwoorden,1898,3
antwoorden,1904,1
antwoorden,1905,3
antwoorden,1906,2
antwoorden,1909,1
antwoorden,1910,4
antwoorden,1911,3
antwoorden,1918,3
antwoorden,1920,1
antwoorden,1922,3
antwoorden,1924,1
antwoorden,1925,4
antwoorden,1926,1
antwoorden,1932,1
antwoorden,1933,1
antwoorden,1934,1
antwoorden,1935,9
antwoorden,1945,1
antwoorden,1948,1
antwoorden,1949,4
antwoorden,1957,3
antwoorden,1960,2
antwoorden,1964,2
antwoorden,1968,2
antwoorden,1970,1
antwoorden,1971,4
antwoorden,1980,3
antwoorden,1981,1
antwoorden,1988,1
antwoorden,1991,2
antwoorden,1992,2
antwoorden,1994,2
antwoorden,1995,1
antwoorden,1997,1
appelleren,1999,1
applaudisseren,1972,1
appliceren,1894,1
appreciëren,1951,1
arbeiden,1837,1
arbeiden,1847,1
arbeiden,1920,1
arbeiden,1924,1
arbeiden,1946,1
arbeiden,1954,1
arbeiden,1981,1
argumenteren,1965,1
argumenteren,1992,1
arriveren,1971,1
arriveren,1981,3
attenderen,1982,1
azen,1922,1
azen,1997,1
babbelen,1960,1
baden,1840,1
baden,1937,1
baden,1971,1
baden,1980,1
balanceren,1977,1
balanceren,1982,1
banen,1839,1
baren,1837,1
baren,1857,1
baren,1895,1
baren,1920,1
baren,1981,1
baren,1992,1
baren,1994,1
barsten,1842,1
barsten,1895,1
barsten,1918,1
baseren,1953,1
baten,1837,1
baten,1892,1
baten,1894,1
baten,1910,1
baten,1926,1
baten,1935,1
baten,1954,1
baten,1964,1
baten,1978,1
beamen,1846,1
beamen,1918,1
beamen,1922,1
beamen,1925,1
beamen,1940,1
beamen,1952,1
beangstigen,1992,1
beantwoorden,1839,1
beantwoorden,1842,1
beantwoorden,1846,1
beantwoorden,1871,1
beantwoorden,1874,1
beantwoorden,1895,1
beantwoorden,1896,1
beantwoorden,1904,1
beantwoorden,1905,1
beantwoorden,1922,2
beantwoorden,1925,2
beantwoorden,1935,1
beantwoorden,1937,1
beantwoorden,1943,1
beantwoorden,1945,1
beantwoorden,1946,1
beantwoorden,1951,1
beantwoorden,1952,1
beantwoorden,1956,1
beantwoorden,1957,1
beantwoorden,1958,2
beantwoorden,1959,2
beantwoorden,1961,1
beantwoorden,1964,1
beantwoorden,1978,2
beantwoorden,1980,1
beantwoorden,1999,1
becijferen,1989,1
becritiseren,1940,1
bedanken,1880,1
bedanken,1896,1
bedanken,1924,2
bedanken,1965,1
bedanken,1971,1
bedaren,1895,1
bedaren,1922,1
bedekken,1841,1
bedekken,1902,1
bedekken,1940,1
bedekken,1991,1
bedelen,1912,1
bedenken,1840,1
bedenken,1846,1
bedenken,1860,1
bedenken,1874,2
bedenken,1891,1
bedenken,1894,2
bedenken,1895,1
bedenken,1905,1
bedenken,1912,2
bedenken,1919,2
bedenken,1925,1
bedenken,1926,1
bedenken,1930,2
bedenken,1934,1
bedenken,1937,1
bedenken,1940,1
bedenken,1949,2
bedenken,1950,1
bedenken,1954,1
bedenken,1955,4
bedenken,1961,1
bedenken,1963,2
bedenken,1964,2
bedenken,1971,2
bedenken,1978,1
bedenken,1980,1
bedenken,1999,1
bederven,1842,1
bederven,1874,1
bederven,1894,1
bederven,1922,1
bederven,1924,2
bederven,1951,1
bedienen,1860,1
bedienen,1871,1
bedienen,1894,1
bedienen,1973,1
bedienen,1978,1
bedienen,1979,1
bedienen,1995,1
bedisselen,1951,1
bedisselen,1963,1
bedoelen,1837,1
bedoelen,1840,2
bedoelen,1842,1
bedoelen,1846,3
bedoelen,1857,1
bedoelen,1860,1
bedoelen,1869,1
bedoelen,1871,1
bedoelen,1874,1
bedoelen,1880,1
bedoelen,1888,1
bedoelen,1891,3
bedoelen,1892,1
bedoelen,1895,1
bedoelen,1898,1
bedoelen,1904,1
bedoelen,1906,1
bedoelen,1908,1
bedoelen,1910,4
bedoelen,1912,1
bedoelen,1917,1
bedoelen,1918,1
bedoelen,1919,2
bedoelen,1920,1
bedoelen,1922,3
bedoelen,1925,2
bedoelen,1926,5
bedoelen,1930,2
bedoelen,1934,1
bedoelen,1935,5
bedoelen,1937,1
bedoelen,1945,2
bedoelen,1946,3
bedoelen,1951,1
bedoelen,1952,1
bedoelen,1954,1
bedoelen,1956,1
bedoelen,1958,3
bedoelen,1960,3
bedoelen,1964,12
bedoelen,1968,2
bedoelen,1970,5
bedoelen,1975,1
bedoelen,1980,1
bedoelen,1981,1
bedoelen,1985,1
bedoelen,1988,1
bedoelen,1989,1
bedoelen,1991,1
bedoelen,1992,3
bedoelen,1993,2
bedragen,1875,1
bedragen,1896,2
bedragen,1908,1
bedragen,1911,1
bedragen,1946,1
bedragen,1947,1
bedragen,1949,1
bedragen,1952,1
bedragen,1959,2
bedragen,1971,1
bedragen,1975,2
bedragen,1981,2
bedragen,1989,1
bedreigen,1837,1
bedreigen,1846,1
bedreigen,1847,1
bedreigen,1869,1
bedreigen,1871,1
bedreigen,1874,1
bedreigen,1875,3
bedreigen,1880,2
bedreigen,1926,1
bedreigen,1933,1
bedreigen,1952,2
bedreigen,1970,2
bedreigen,1980,1
bedriegen,1837,1
bedriegen,1857,1
bedriegen,1874,2
bedriegen,1880,1
bedriegen,1910,2
bedriegen,1926,2
bedriegen,1978,2
bedriegen,1991,1
bedrijven,1890,1
bedroeven,1911,1
bedroeven,1941,1
bedruipen,1970,1
beduiden,1837,1
beduiden,1841,1
beduiden,1842,1
beduiden,1858,1
beduiden,1890,2
beduiden,1891,1
beduiden,1895,1
beduiden,1910,1
beduiden,1922,1
beduvelen,1940,1
bedwingen,1869,1
bedwingen,1895,2
bedwingen,1930,1
bedwingen,1964,1
beet_pakken,1926,1
begaan,1840,1
begaan,1869,1
begaan,1891,1
begaan,1922,1
begaan,1979,1
begeleiden,1892,1
begeleiden,1903,1
begeleiden,1945,1
begeleiden,1948,1
begeleiden,1961,2
begeren,1839,1
begeren,1841,3
begeren,1869,1
begeren,1898,1
begeren,1909,1
begeren,1919,2
begeren,1922,1
begeren,1926,2
begeren,1955,1
begeren,1975,1
begeven,1837,2
begeven,1841,1
begeven,1857,10
begeven,1880,2
begeven,1888,2
begeven,1890,3
begeven,1892,1
begeven,1896,6
begeven,1902,1
begeven,1922,1
begeven,1934,1
begeven,1935,1
begeven,1957,1
begeven,1971,1
begeven,1991,1
beginnen,1837,2
beginnen,1840,1
beginnen,1841,1
beginnen,1842,6
beginnen,1847,3
beginnen,1857,2
beginnen,1860,5
beginnen,1869,2
beginnen,1874,1
beginnen,1875,2
beginnen,1880,4
beginnen,1888,2
beginnen,1890,1
beginnen,1891,2
beginnen,1894,1
beginnen,1895,6
beginnen,1896,1
beginnen,1902,4
beginnen,1903,5
beginnen,1904,1
beginnen,1905,7
beginnen,1908,2
beginnen,1909,3
beginnen,1910,1
beginnen,1911,1
beginnen,1912,2
beginnen,1913,1
beginnen,1917,1
beginnen,1919,4
beginnen,1920,2
beginnen,1922,2
beginnen,1924,5
beginnen,1925,3
beginnen,1926,3
beginnen,1928,1
beginnen,1930,4
beginnen,1934,2
beginnen,1935,4
beginnen,1938,1
beginnen,1940,3
beginnen,1945,2
beginnen,1948,3
beginnen,1949,2
beginnen,1951,1
beginnen,1953,2
beginnen,1954,5
beginnen,1955,1
beginnen,1956,2
beginnen,1957,1
beginnen,1958,1
beginnen,1959,3
beginnen,1960,1
beginnen,1961,2
beginnen,1963,2
beginnen,1964,1
beginnen,1965,2
beginnen,1970,3
beginnen,1971,2
beginnen,1972,1
beginnen,1975,3
beginnen,1976,1
beginnen,1977,3
beginnen,1978,1
beginnen,1979,1
beginnen,1980,3
beginnen,1982,3
beginnen,1983,1
beginnen,1984,1
beginnen,1985,1
beginnen,1988,4
beginnen,1989,8
beginnen,1991,4
beginnen,1992,2
beginnen,1994,2
beginnen,1995,1
begluren,1935,1
begluren,1970,1
begraven,1935,1
begraven,1956,2
begrenzen,1951,1
begrijpen,1837,2
begrijpen,1840,1
begrijpen,1841,5
begrijpen,1842,4
begrijpen,1846,2
begrijpen,1860,2
begrijpen,1869,2
begrijpen,1874,3
begrijpen,1875,1
begrijpen,1890,2
begrijpen,1891,3
begrijpen,1894,1
begrijpen,1895,4
begrijpen,1905,4
begrijpen,1906,1
begrijpen,1907,1
begrijpen,1908,1
begrijpen,1909,1
begrijpen,1910,18
begrijpen,1911,3
begrijpen,1917,1
begrijpen,1918,5
begrijpen,1919,7
begrijpen,1920,2
begrijpen,1922,6
begrijpen,1924,1
begrijpen,1925,14
begrijpen,1935,8
begrijpen,1936,1
begrijpen,1937,1
begrijpen,1946,1
begrijpen,1949,4
begrijpen,1951,3
begrijpen,1952,4
begrijpen,1953,2
begrijpen,1954,1
begrijpen,1955,1
begrijpen,1957,4
begrijpen,1958,3
begrijpen,1959,1
begrijpen,1960,2
begrijpen,1961,1
begrijpen,1963,3
begrijpen,1964,6
begrijpen,1968,2
begrijpen,1970,4
begrijpen,1972,1
begrijpen,1975,1
begrijpen,1977,1
begrijpen,1978,3
begrijpen,1979,2
begrijpen,1980,2
begrijpen,1982,2
begrijpen,1994,6
begrijpen,1995,4
begroeten,1874,1
begroeten,1892,1
begroeten,1895,2
begroeten,1922,1
begroeten,1956,2
begunstigen,1875,1
begunstigen,1896,1
behagen,1874,1
behagen,1906,1
behagen,1917,1
behagen,1924,1
behagen,1940,1
behalen,1928,1
behalen,1936,1
behandelen,1839,1
behandelen,1847,1
behandelen,1857,1
behandelen,1860,3
behandelen,1874,1
behandelen,1888,1
behandelen,1890,1
behandelen,1891,3
behandelen,1894,1
behandelen,1895,1
behandelen,1904,1
behandelen,1907,1
behandelen,1909,1
behandelen,1911,1
behandelen,1912,1
behandelen,1913,3
behandelen,1917,2
behandelen,1924,3
behandelen,1925,6
behandelen,1930,1
behandelen,1931,2
behandelen,1932,2
behandelen,1934,1
behandelen,1936,1
behandelen,1939,1
behandelen,1943,2
behandelen,1949,1
behandelen,1956,1
behandelen,1960,1
behandelen,1964,2
behandelen,1965,1
behandelen,1972,1
behandelen,1978,1
behandelen,1979,3
behandelen,1986,1
behartigen,1874,2
behartigen,1934,2
beheersen,1869,1
beheersen,1875,1
beheersen,1880,1
beheersen,1906,2
beheersen,1907,1
beheersen,1911,2
beheersen,1920,1
beheersen,1923,1
beheersen,1925,1
beheersen,1926,1
beheersen,1929,1
beheersen,1934,1
beheersen,1935,2
beheersen,1946,2
beheersen,1947,1
beheersen,1951,1
beheersen,1958,1
beheersen,1964,1
beheersen,1968,1
beheersen,1981,1
beheersen,1984,1
beheersen,1989,1
beheersen,1993,1
behelpen,1894,1
behelzen,1898,1
behelzen,1904,2
behelzen,1959,1
behelzen,1979,1
behelzen,1988,2
behelzen,1995,1
beheren,1970,1
behoeden,1842,1
behoeden,1925,1
behoeden,1959,2
behoeden,1970,1
behoeven,1840,1
behoeven,1858,1
behoeven,1860,1
behoeven,1874,1
behoeven,1890,1
behoeven,1896,1
behoeven,1905,2
behoeven,1908,1
behoeven,1910,2
behoeven,1912,1
behoeven,1922,2
behoeven,1952,1
behoeven,1957,1
behoeven,1963,1
behoeven,1964,1
behoeven,1965,1
behoeven,1993,1
behoren,1840,1
behoren,1842,3
behoren,1843,2
behoren,1846,2
behoren,1847,1
behoren,1857,1
behoren,1858,1
behoren,1860,6
behoren,1869,2
behoren,1874,6
behoren,1875,1
behoren,1880,2
behoren,1890,6
behoren,1891,3
behoren,1894,2
behoren,1895,2
behoren,1896,1
behoren,1902,1
behoren,1903,3
behoren,1905,3
behoren,1908,1
behoren,1911,2
behoren,1912,6
behoren,1917,2
behoren,1922,2
behoren,1925,2
behoren,1926,4
behoren,1933,2
behoren,1934,10
behoren,1935,6
behoren,1937,6
behoren,1938,3
behoren,1943,2
behoren,1945,1
behoren,1946,4
behoren,1948,4
behoren,1951,8
behoren,1952,2
behoren,1956,2
behoren,1957,5
behoren,1959,1
behoren,1961,1
behoren,1965,5
behoren,1968,1
behoren,1970,1
behoren,1971,2
behoren,1972,4
behoren,1973,4
behoren,1978,3
behoren,1979,6
behoren,1980,6
behoren,1981,3
behoren,1985,1
behoren,1988,2
behoren,1989,1
behoren,1991,5
behoren,1992,4
behoren,1994,5
behoren,1995,2
behoren,1997,2
behouden,1869,1
behouden,1875,1
behouden,1880,1
behouden,1890,1
behouden,1891,1
behouden,1896,1
behouden,1903,1
behouden,1911,2
behouden,1912,1
behouden,1918,1
behouden,1929,1
behouden,1951,1
behouden,1956,1
behouden,1959,1
behouden,1979,1
behouden,1980,1
beijeren,1869,1
beijveren,1857,1
beijveren,1869,1
beijveren,1997,1
beitelen,1933,1
bejegenen,1869,1
bejegenen,1995,1
bekend_maken,1857,1
bekend_staan,1951,1
bekend_staan,1957,1
bekend_staan,1960,1
bekend_staan,1964,1
bekennen,1860,3
bekennen,1907,1
bekennen,1910,1
bekennen,1922,2
bekennen,1928,1
bekennen,1934,1
bekennen,1940,1
bekennen,1941,1
bekennen,1951,1
bekennen,1956,1
bekennen,1958,2
bekennen,1971,1
bekennen,1977,1
bekennen,1981,1
bekennen,1982,1
bekennen,1991,1
bekeren,1925,1
bekeren,1972,1
bekeren,1982,1
bekeuren,1977,1
bekijken,1894,1
bekijken,1905,1
bekijken,1908,1
bekijken,1922,1
bekijken,1925,1
bekijken,1949,1
bekijken,1957,1
bekijken,1971,2
bekijken,1977,2
bekijken,1978,2
bekijken,1985,1
bekijken,1989,1
bekijken,1993,1
bekijken,1999,1
beklagen,1837,1
beklagen,1880,2
beklagen,1888,1
beklagen,1892,1
beklagen,1904,1
beklagen,1910,1
beklagen,1926,1
beklagen,1935,1
beklagen,1949,1
beklagen,1981,1
beklagen,1999,1
bekleden,1847,1
bekleden,1857,2
bekleden,1874,1
bekleden,1875,1
bekleden,1904,1
bekleden,1917,1
bekleden,1979,1
beklemmen,1837,1
beklemmen,1997,1
beklemtonen,1946,1
beklemtonen,1953,1
beklemtonen,1979,1
beklijven,1934,1
beklimmen,1841,1
beklimmen,1880,1
beknellen,1977,1
bekoelen,1895,1
bekomen,1842,1
bekomen,1904,1
bekomen,1905,1
bekommeren,1857,1
bekommeren,1895,1
bekommeren,1919,1
bekommeren,1925,1
bekommeren,1933,2
bekommeren,1938,1
bekommeren,1941,1
bekommeren,1972,1
bekommeren,1992,1
bekoren,1860,1
bekoren,1906,1
bekoren,1924,1
bekrachtigen,1896,1
bekrachtigen,1979,1
bekruipen,1895,2
bekruipen,1971,2
bekruipen,1985,1
bekruipen,1992,1
belagen,1890,2
belagen,1951,1
belanden,1972,1
belanden,1991,1
belanden,1992,1
belasten,1894,1
beledigen,1964,1
belegeren,1938,1
belemmeren,1857,1
belemmeren,1871,1
belemmeren,1896,1
belemmeren,1902,1
belemmeren,1908,1
belemmeren,1911,1
belemmeren,1979,1
belemmeren,1991,1
belenen,1871,1
belenen,1910,1
beletten,1857,1
beletten,1880,1
beletten,1895,1
beletten,1896,1
beletten,1922,1
beletten,1924,3
beletten,1925,1
beletten,1933,3
beletten,1949,1
beletten,1951,1
beletten,1955,1
beletten,1972,1
beletten,1975,1
beleven,1843,1
beleven,1874,1
beleven,1895,3
beleven,1896,2
beleven,1905,1
beleven,1917,1
beleven,1926,1
beleven,1931,1
beleven,1933,1
beleven,1935,1
beleven,1940,2
beleven,1946,1
beleven,1947,1
beleven,1951,5
beleven,1958,1
beleven,1959,1
beleven,1961,1
beleven,1963,1
beleven,1964,1
beleven,1971,1
beleven,1978,2
beleven,1981,1
beleven,1982,1
beleven,1985,2
beleven,1991,1
beleven,1992,1
beleven,1997,1
belichamen,1933,1
belichamen,1985,1
belichamen,1997,2
belichten,1938,1
belichten,1950,1
belichten,1953,2
belichten,1959,2
belichten,1964,2
belichten,1986,4
believen,1919,1
believen,1959,1
belijden,1874,1
belijden,1875,1
belijden,1925,1
belijden,1934,1
belijden,1953,1
belijden,1985,1
bellen,1918,1
bellen,1935,1
bellen,1971,1
bellen,1975,2
beloeren,1916,1
belonen,1890,1
belonen,1895,1
belonen,1949,2
belonen,1954,1
belopen,1842,1
belopen,1911,1
belopen,1950,1
belopen,1952,3
beloven,1837,2
beloven,1840,2
beloven,1842,1
beloven,1858,1
beloven,1874,1
beloven,1880,1
beloven,1895,1
beloven,1896,1
beloven,1909,1
beloven,1910,4
beloven,1918,2
beloven,1919,2
beloven,1937,1
beloven,1951,1
beloven,1957,1
beloven,1959,1
beloven,1992,1
beluisteren,1903,1
beluisteren,1922,1
bemerken,1857,6
bemerken,1874,1
bemerken,1888,2
bemerken,1890,1
bemerken,1894,1
bemerken,1895,5
bemerken,1896,1
bemerken,1904,1
bemerken,1905,3
bemerken,1906,1
bemerken,1910,1
bemerken,1922,2
bemerken,1933,1
bemerken,1938,1
bemerken,1953,1
bemerken,1959,2
bemerken,1962,1
bemerken,1963,3
bemerken,1964,1
bemerken,1970,1
bemerken,1975,1
bemerken,1978,1
bemerken,1999,1
beminnen,1837,1
beminnen,1839,2
beminnen,1841,1
beminnen,1860,2
beminnen,1874,4
beminnen,1891,3
beminnen,1892,1
beminnen,1903,1
beminnen,1905,3
beminnen,1908,1
beminnen,1922,1
beminnen,1924,4
beminnen,1925,1
beminnen,1926,2
beminnen,1954,2
bemoeien,1860,1
bemoeien,1894,1
bemoeien,1903,1
bemoeien,1912,1
bemoeien,1956,1
bemoeien,1980,1
bemoeilijken,1912,1
benadelen,1880,1
benadelen,1994,1
benaderen,1940,1
benaderen,1948,1
benaderen,1957,1
benaderen,1961,1
benaderen,1973,1
benaderen,1982,1
benaderen,1984,2
benaderen,1995,1
benaderen,1997,1
benadrukken,1980,1
benadrukken,1988,1
benauwen,1891,1
benauwen,1965,1
benemen,1890,1
benemen,1920,1
benen,1922,1
benen,1937,1
benevelen,1911,1
benevelen,1943,1
bengelen,1842,1
bengelen,1928,1
bengelen,1951,1
bengelen,1964,1
benijden,1843,1
benijden,1972,1
benoemen,1935,1
benoemen,1979,1
benutten,1956,1
benutten,1979,1
beoefenen,1847,1
beoefenen,1860,1
beoefenen,1875,1
beoefenen,1926,1
beoefenen,1955,1
beoefenen,1958,1
beoefenen,1992,1
beogen,1846,1
beogen,1847,1
beogen,1869,2
beogen,1871,1
beogen,1874,1
beogen,1880,1
beogen,1905,1
beogen,1940,1
beogen,1951,1
beogen,1968,1
beoordelen,1913,3
beoordelen,1924,5
beoordelen,1925,3
beoordelen,1932,11
beoordelen,1992,1
beoordelen,1995,2
bepalen,1839,1
bepalen,1840,2
bepalen,1846,4
bepalen,1857,1
bepalen,1858,1
bepalen,1869,1
bepalen,1871,2
bepalen,1874,1
bepalen,1875,1
bepalen,1880,1
bepalen,1891,1
bepalen,1902,1
bepalen,1905,2
bepalen,1907,1
bepalen,1912,4
bepalen,1917,1
bepalen,1920,1
bepalen,1922,1
bepalen,1934,1
bepalen,1937,1
bepalen,1946,2
bepalen,1947,1
bepalen,1948,1
bepalen,1951,3
bepalen,1953,1
bepalen,1954,1
bepalen,1955,1
bepalen,1956,1
bepalen,1957,1
bepalen,1958,1
bepalen,1975,1
bepalen,1979,1
bepalen,1980,1
bepalen,1982,2
bepalen,1985,3
bepalen,1991,2
bepalen,1992,1
bepalen,1994,6
bepalen,1997,1
beperken,1841,1
beperken,1912,1
beperken,1918,1
beperken,1923,1
beperken,1946,1
beperken,1950,1
beperken,1951,2
beperken,1953,2
beperken,1972,1
beperken,1975,1
beperken,1989,1
beperken,1992,2
beperken,1999,1
bepleiten,1945,1
bepleiten,1955,1
bepleiten,1980,1
bepraten,1909,1
beproeven,1846,1
beproeven,1891,1
beproeven,1894,1
beproeven,1895,1
beproeven,1906,1
beproeven,1910,2
beproeven,1917,1
beproeven,1949,1
beraadslagen,1841,1
beraden,1981,2
beraden,1990,1
beramen,1846,1
beramen,1956,1
bereiden,1920,1
bereiden,1922,1
bereiden,1941,1
bereiden,1946,1
bereiden,1951,1
bereiken,1837,1
bereiken,1841,1
bereiken,1846,1
bereiken,1857,1
bereiken,1869,1
bereiken,1871,1
bereiken,1880,1
bereiken,1890,1
bereiken,1894,2
bereiken,1896,1
bereiken,1902,5
bereiken,1903,1
bereiken,1904,1
bereiken,1906,2
bereiken,1917,1
bereiken,1922,1
bereiken,1924,1
bereiken,1925,4
bereiken,1926,3
bereiken,1933,1
bereiken,1934,1
bereiken,1935,3
bereiken,1940,1
bereiken,1946,2
bereiken,1949,3
bereiken,1950,1
bereiken,1951,1
bereiken,1956,1
bereiken,1959,2
bereiken,1964,2
bereiken,1980,1
bereiken,1981,2
bereiken,1985,1
bereiken,1991,2
bereizen,1857,1
bereizen,1934,1
berekenen,1959,1
bergen,1891,1
bergen,1910,1
bergen,1918,1
bergen,1922,1
bergen,1926,1
bergen,1930,1
bergen,1938,1
bergen,1951,1
bergen,1954,1
bergen,1994,1
berichten,1846,2
berichten,1888,1
berichten,1997,1
berispen,1888,1
berispen,1922,1
berispen,1926,1
berispen,1948,1
beroemen,1894,1
beroemen,1950,1
beroepen,1842,1
beroepen,1869,1
beroepen,1880,1
beroepen,1894,1
beroepen,1920,1
beroepen,1946,2
beroepen,1948,2
beroepen,1951,3
beroepen,1959,1
beroepen,1961,1
beroepen,1970,1
beroepen,1973,1
beroepen,1981,1
beroeren,1953,1
beroeren,1977,1
berouwen,1910,1
berouwen,1922,1
beroven,1842,1
beroven,1869,1
beroven,1926,1
beroven,1980,1
beroven,1992,1
berusten,1846,1
berusten,1869,1
berusten,1875,1
berusten,1894,1
berusten,1910,1
berusten,1920,1
berusten,1926,1
berusten,1933,1
berusten,1934,1
berusten,1940,1
berusten,1948,1
berusten,1950,1
berusten,1951,5
berusten,1952,1
berusten,1953,1
berusten,1956,2
berusten,1958,4
berusten,1972,1
berusten,1975,2
berusten,1979,2
berusten,1980,1
berusten,1988,1
berusten,1992,1
berusten,1994,4
beschamen,1837,1
beschermen,1842,2
beschermen,1860,1
beschermen,1871,1
beschermen,1890,2
beschermen,1895,1
beschermen,1912,4
beschermen,1946,1
beschermen,1970,1
beschermen,1979,1
beschijnen,1840,1
beschijnen,1842,1
beschijnen,1906,1
beschikken,1841,1
beschikken,1880,1
beschikken,1891,1
beschikken,1904,1
beschikken,1905,2
beschikken,1935,1
beschikken,1951,1
beschikken,1954,1
beschikken,1959,3
beschikken,1964,2
beschikken,1970,1
beschikken,1971,1
beschikken,1975,5
beschikken,1978,1
beschikken,1979,2
beschikken,1980,1
beschikken,1989,1
beschikken,1991,1
beschikken,1994,4
beschouwen,1837,2
beschouwen,1840,1
beschouwen,1843,1
beschouwen,1846,1
beschouwen,1847,1
beschouwen,1857,2
beschouwen,1875,2
beschouwen,1880,2
beschouwen,1890,4
beschouwen,1894,2
beschouwen,1895,2
beschouwen,1902,1
beschouwen,1905,2
beschouwen,1910,1
beschouwen,1911,2
beschouwen,1913,1
beschouwen,1926,5
beschouwen,1928,1
beschouwen,1931,2
beschouwen,1933,2
beschouwen,1934,3
beschouwen,1935,1
beschouwen,1936,1
beschouwen,1937,1
beschouwen,1940,2
beschouwen,1946,3
beschouwen,1952,1
beschouwen,1957,1
beschouwen,1958,3
beschouwen,1961,2
beschouwen,1973,3
beschouwen,1975,1
beschouwen,1979,2
beschouwen,1980,1
beschouwen,1981,1
beschouwen,1988,1
beschouwen,1991,1
beschouwen,1992,1
beschouwen,1994,1
beschouwen,1995,1
beschouwen,1997,1
beschouwen,1999,2
beschrijven,1839,1
beschrijven,1842,1
beschrijven,1847,1
beschrijven,1857,1
beschrijven,1888,1
beschrijven,1902,1
beschrijven,1909,1
beschrijven,1911,1
beschrijven,1924,1
beschrijven,1925,2
beschrijven,1929,1
beschrijven,1933,1
beschrijven,1934,2
beschrijven,1936,1
beschrijven,1937,2
beschrijven,1939,1
beschrijven,1951,2
beschrijven,1954,1
beschrijven,1957,1
beschrijven,1958,1
beschrijven,1965,1
beschrijven,1975,2
beschrijven,1978,1
beschrijven,1982,2
beschrijven,1986,5
beschrijven,1988,1
beschrijven,1991,2
beschrijven,1992,2
beschrijven,1994,6
beschrijven,1995,2
beschrijven,1997,1
beschrijven,1999,5
beschuldigen,1910,1
beschuldigen,1924,1
beschuldigen,1954,1
beschuldigen,1994,1
beseffen,1905,1
beseffen,1911,1
beseffen,1918,1
beseffen,1922,1
beseffen,1931,1
beseffen,1934,1
beseffen,1935,2
beseffen,1946,1
beseffen,1952,1
beseffen,1953,2
beseffen,1956,1
beseffen,1957,2
beseffen,1958,1
beseffen,1961,1
beseffen,1970,3
beseffen,1977,2
beseffen,1981,1
beseffen,1982,1
beseffen,1985,1
beseffen,1989,1
beseffen,1991,3
beseffen,1995,1
beslaan,1890,1
beslaan,1992,1
beslissen,1837,1
beslissen,1839,1
beslissen,1840,1
beslissen,1869,1
beslissen,1905,1
beslissen,1912,1
beslissen,1919,2
beslissen,1935,1
beslissen,1936,1
beslissen,1963,1
beslissen,1972,1
beslissen,1979,1
beslissen,1981,1
besluipen,1959,1
besluiten,1839,1
besluiten,1841,1
besluiten,1847,1
besluiten,1857,1
besluiten,1869,2
besluiten,1874,1
besluiten,1888,1
besluiten,1895,1
besluiten,1896,1
besluiten,1898,1
besluiten,1904,2
besluiten,1905,1
besluiten,1908,1
besluiten,1909,1
besluiten,1917,1
besluiten,1924,2
besluiten,1925,3
besluiten,1932,1
besluiten,1933,1
besluiten,1947,2
besluiten,1959,1
besluiten,1964,1
besluiten,1970,3
besluiten,1977,1
besluiten,1979,1
besluiten,1980,1
besluiten,1988,1
besluiten,1999,1
besnuffelen,1949,1
besparen,1888,1
besparen,1905,1
bespelen,1992,2
bespeuren,1857,2
bespeuren,1874,1
bespeuren,1880,1
bespeuren,1890,1
bespeuren,1895,1
bespeuren,1926,1
bespeuren,1935,1
bespeuren,1951,1
bespeuren,1963,1
bespeuren,1972,1
bespieden,1837,2
bespieden,1903,1
bespieden,1959,1
bespotten,1982,1
bespreken,1890,2
bespreken,1903,1
bespreken,1904,1
bespreken,1906,1
bespreken,1908,1
bespreken,1913,6
bespreken,1924,4
bespreken,1925,7
bespreken,1930,1
bespreken,1932,5
bespreken,1934,2
